"","geneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2394","CWH43",-2.24978351171355,4.96135363389382,-3.067017867014,0.0102172844327965,0.0324702543488525,-3.3782629650744
"2395","LRMP",2.24909720723652,4.70452080736558,8.39128553974712,3.06738236709968e-06,8.53434668255837e-05,4.96795548471034
"2396","HIST1H2AB",2.24862791722478,4.31994673274882,5.30710354534956,0.000214839642991566,0.00162504604960246,0.653134277802644
"2397","CFTR",-2.24800533058657,0.42849163851561,-3.37156026417094,0.00587403562732966,0.0212265046728295,-2.25297561837594
"2398","B4GALNT3",-2.24788659313833,3.23269735341667,-5.15178750851682,0.00027520163835753,0.00196159994563458,0.490209494863066
"2399","KRT5",-2.24776994881815,12.3058596637119,-4.49063785136939,0.000819826886518332,0.00459721627008466,-0.987407732808539
"2400","EXOC6B",-2.24674794711054,6.77242845850395,-9.792767947537,6.35836571766725e-07,3.04282036944242e-05,6.47821770338415
"2401","FAS",2.24634006625856,5.62503164369402,7.73106181627932,6.90059418815775e-06,0.000143344021445538,4.08556038006854
"2402","CD180",2.24544625397054,2.02774145115928,5.32083245544134,0.000210222935306493,0.00160039026569843,0.886241294580564
"2403","RNF157",2.24467424315577,2.83666963190647,3.98652367819427,0.0019582588941825,0.00905374571379918,-1.42598475631683
"2404","NUSAP1",2.24453532490595,3.72067743939051,4.51773078752742,0.00078305093470957,0.00444157227846023,-0.596716592404013
"2405","RECK",-2.2444767428369,1.45184606331761,-1.37270848011336,0.196016908294555,0.318963274189706,-5.61562206254941
"2406","THBS1",2.24438273692367,8.05644195489852,4.34018143002932,0.00105965024633686,0.0055920565182356,-1.22595768955908
"2407","RP11-495P10.10",2.24402680619672,1.20754481574831,5.01547195405141,0.000342963691611386,0.00232524598763378,0.466593401617863
"2408","GOLGA2P10",-2.24363132771175,2.21336231767603,-4.47252433033331,0.000845417867951889,0.00471113726272151,-0.544318780913577
"2409","CCDC88C",2.24344993987753,5.52983814387067,8.00805578261756,4.88211780191904e-06,0.000114077226596633,4.44491838156225
"2410","MVP",2.24338057357538,7.0469850579184,9.44959628630869,9.188905951652e-07,3.94792967585756e-05,6.10594230310533
"2411","VLDLR",-2.2433313062834,2.61465887190282,-3.01421936779782,0.0112497480292989,0.0349096829807832,-3.15782195798814
"2412","CARD16",2.24318684679144,1.80164048385526,5.49559151595295,0.00015980841365706,0.00130493892193851,1.17534234287642
"2413","MEIS3",2.24302903694813,3.07976024653625,5.68272597141709,0.000119719335951987,0.00104824773958975,1.3657204329712
"2414","HLA-DOB",2.24301964778659,1.59196888782219,2.5173338745709,0.0277867818786589,0.0705349793632744,-3.84414494697694
"2415","RIC3",-2.24291677141813,3.09974118892647,-6.96547047896024,1.88208050753461e-05,0.000286964902716743,3.21169393044858
"2416","ACER1",-2.24242418494006,-0.848539543658197,-0.904473583780428,0.384298874023034,0.520916889287105,-5.70827542961359
"2417","IL11RA",-2.24081587396346,1.21821322704371,-1.72612626201562,0.111057168674048,0.207954748902898,-5.08712177259705
"2418","KCNE3",2.24038742973574,3.06478421752156,5.72377248506812,0.000112444320648764,0.00100277896734531,1.42923865500897
"2419","SIDT1",2.24004911347029,1.70766002486019,4.10353157509061,0.00159559617537916,0.00770169464824094,-1.10138602807535
"2420","C4orf19",-2.23875111899785,1.3472657870944,-3.65051824584171,0.00355435589812633,0.0143973130448801,-1.87146744142361
"2421","MPP7",-2.23853893085162,5.21757669485923,-4.42487610086354,0.000916801711116649,0.0050270238116925,-0.947522203221425
"2422","PTPN13",-2.2378069932044,8.05570427788953,-6.09879558145445,6.41079353969927e-05,0.000671880538564305,1.66256108672387
"2423","CDS1",-2.23713625964208,4.52037058987449,-2.36047979093259,0.0368578933288814,0.0878998306881878,-4.58924970097103
"2424","RORA",-2.2369974931181,9.57730575151695,-5.98193170632402,7.62156865306463e-05,0.000754540148065654,1.46971819011589
"2425","CDC73",-2.23681686868224,3.17236540913598,-1.38244014676219,0.193091939704076,0.315457871661501,-5.87820412102573
"2426","GPER1",-2.23564129195504,1.28622363980235,-5.46395227923582,0.000167887935287295,0.0013519997056866,1.14415856307449
"2427","PARP10",2.23400692188092,4.67175781647169,8.3620923202825,3.17615953727861e-06,8.7431520855388e-05,4.93113433160664
"2428","SMCO4",2.23186111991705,1.44922155394949,5.32240031290905,0.000209702409800756,0.00159799195474334,0.924394739550751
"2429","MLKL",2.23114814518354,3.09681173337472,4.746326738691,0.000533704397873292,0.00329654666406803,-0.132298302386827
"2430","CLVS1",-2.22874098035321,0.15579387662875,-3.41925685421074,0.00538845376164158,0.019901833615486,-2.12813823392217
"2431","UNC13B",-2.22872804118668,5.96806867761684,-4.43203003159848,0.000905694524393134,0.00498276156274723,-0.998815322241681
"2432","RAB4B",2.22815859054069,3.14306367843047,6.1310658945662,6.11376784003636e-05,0.000651226541404155,2.0384556546084
"2433","TMEM125",-2.2275142288088,1.90229731175626,-3.60572752122559,0.00385139697926911,0.0153670541863962,-2.01557733257642
"2434","INHBA",2.22729096338937,5.10481942029735,4.06281699239414,0.00171315690137907,0.008136940011247,-1.54351679140174
"2435","BCL3",2.22712963203519,3.47260721630717,8.43403450180315,2.91525342967279e-06,8.31943790673411e-05,5.06972964454423
"2436","PIFO",-2.22586167960999,1.31078968626308,-4.93026979472332,0.000394070315960511,0.00259812446974728,0.303363447169076
"2437","LIPG",2.22545281992599,3.10788343956043,5.06485342051334,0.00031658212744521,0.00218447286076103,0.393793609534773
"2438","PLA2G4E",-2.22481674650732,2.32424035245317,-4.67810816010818,0.000597951370304664,0.00362288183184591,-0.206798245298687
"2439","FZD10",-2.22432644466898,3.22802713805192,-4.76755012453707,0.000515227438808544,0.00320661558855113,-0.146963748145858
"2440","ADAP2",2.22385916785542,6.25078005550052,6.30407162256979,4.75234633140881e-05,0.00054308040038502,2.0457497943125
"2441","ADPRHL1",-2.22358360611243,1.91582733781739,-5.29219407163534,0.000219974898363178,0.00165598721889763,0.832612788052115
"2442","PANK1",-2.22340783337831,3.36765555331025,-6.45480009018944,3.82849908826391e-05,0.000466650833227027,2.47936172225935
"2443","SVEP1",-2.22258036396833,7.34020217627676,-5.4005273083611,0.0001854144187655,0.00146086649192494,0.573088507584712
"2444","PTK6",-2.22191085196325,3.93328939624403,-2.35503016251617,0.0372197354407513,0.0885922885310881,-4.51699028812525
"2445","PECR",-2.22130607625238,3.11546448440856,-3.74166658645884,0.00302038105905697,0.0126722380932056,-1.92289060392096
"2446","SLC47A2",-2.22094984027575,3.2522665382467,-3.30172951166664,0.00666656702495346,0.023415789733311,-2.72123159243529
"2447","DST",-2.22064906234095,10.7694360257744,-7.36016337109265,1.11211007104503e-05,0.000196776427018923,3.47828529936253
"2448","NAAA",2.2195772028762,5.57009443155225,6.98944860526961,1.82186701657688e-05,0.000280271985250447,3.08021013844632
"2449","EPHX1",-2.21918973390879,0.597297703939314,-3.05799690342573,0.0103866874902932,0.032850107083305,-2.79870899491296
"2450","TNNT2",-2.21862370252881,1.65367395198206,-4.67668100032324,0.000599379007269996,0.00362875346369081,-0.141268748261213
"2451","GALNT6",2.21815998965403,5.1984163376427,6.93726300816403,1.95564936894173e-05,0.000295590035327023,3.03157161044451
"2452","GSAP",2.2172178354637,4.71929339136443,7.14740727787754,1.47323923443928e-05,0.000242468675272319,3.37441533636847
"2453","COL10A1",2.21690502550355,3.93105551110697,2.46496688452928,0.0305431215682305,0.0759073329098986,-4.26361232308884
"2454","KCNAB2",2.21636385918745,5.1292210590114,7.51404965114506,9.10537634229565e-06,0.000171447842919763,3.83016749300043
"2455","PSTPIP2",2.21623648196277,3.75061050104849,3.02204068246316,0.0110904327229618,0.0345601082228461,-3.26953209719072
"2456","RSPH4A",-2.21479776489847,-0.280505156004425,-2.12545488790245,0.0559650905683592,0.122716065643549,-4.24038598221131
